,signal,path,mfcc,mfcc_mean,zcr,sc,rms,melspectrogram
31,3,F:\RMS Samples\S3\A17DL_11695_1226_01_08_2017.MP3,"[-1.4137524e+02  2.1288933e+02 -1.0029520e+02  5.6385128e+01
  1.4647721e+01 -1.4583934e+01  1.0584557e+01 -1.4147918e+00
  9.0719767e+00 -1.6251215e+01  6.5973902e+00  4.4319630e+00
 -1.5578259e+01  9.9177265e+00 -6.8916197e+00 -6.8689895e+00
  9.9778873e-01 -6.3362579e+00 -8.1118184e-01 -6.0838413e+00
  8.7719643e-01 -4.7009211e+00 -8.2365580e+00  1.6154791e+00
 -6.6027269e+00  9.8917715e-02  1.0591851e+00 -2.8169346e+00
  3.0365658e+00 -1.1722306e+00  6.1834967e-01 -2.5511327e+00
 -3.0220318e+00  6.4785743e-01 -3.9139161e+00  6.8646550e-01
 -4.5844874e-01 -2.0922775e+00  9.0238148e-01 -1.4059626e+00]",-0.459942162,0.09673917924,1355.73476,0.1500137448,4.760002613
32,2,F:\RMS Samples\S2\A17DL_11695_1226_04_08_2017.MP3,"[-107.439285    217.83452    -121.0385       55.023685      9.931702
  -17.01322      18.496212     -9.233609     11.050718     -8.134413
   -0.45887136    8.993864    -12.133464      6.6507964    -2.3332243
   -5.35585       2.4331298    -4.523284      1.6096152    -5.210335
   -0.8306256     0.27731362   -6.2856536     2.5365925    -3.6070728
   -2.0723019     0.7386167    -3.5789142     1.3385754    -2.2789056
   -1.0333761    -0.9093378    -2.906321      1.3384274    -2.3061225
    0.22005783    0.7099892    -2.0687013     1.4452155    -1.4258037 ]",0.4612960219,0.118317843,1516.176645,0.1571685076,4.832697392
33,3,F:\RMS Samples\S3\A17DL_11695_1231_01_08_2017.MP3,"[-1.5019890e+02  2.0829454e+02 -9.7283997e+01  5.1276600e+01
  1.3490182e+01 -1.1778668e+01  9.6792307e+00 -1.9349113e+00
  9.5406818e+00 -1.5317693e+01  5.4115829e+00  1.7357266e+00
 -1.5972449e+01  9.3588591e+00 -3.6940992e+00 -5.5266535e-01
  4.8782697e+00 -1.0484431e+00  1.6051896e+00 -9.5976334e+00
 -1.7414579e+00 -5.1665578e+00 -8.3060837e+00  1.7211448e-01
 -9.5411873e+00 -4.1423197e+00 -3.2469535e+00 -4.9376621e+00
 -9.8516352e-02 -4.6726193e+00  8.0769998e-01  7.3405755e-01
  5.5654031e-01  1.8747042e+00 -2.9830666e+00  1.4435471e+00
 -1.7766241e+00 -2.4153214e+00  1.5597637e+00 -2.3875403e+00]",-0.9094022512,0.08480042205,1326.433976,0.1411811858,4.389719486
34,2,F:\RMS Samples\S2\A17DL_11695_1231_04_08_2017.MP3,"[-1.10872192e+02  2.25914795e+02 -1.27524605e+02  5.92404099e+01
  6.61184454e+00 -1.91717091e+01  1.86647873e+01 -1.32704487e+01
  1.11014862e+01 -9.39904118e+00 -9.22390819e-01  1.04108400e+01
 -1.24122524e+01  8.37096786e+00 -1.87842834e+00 -5.06032181e+00
  3.05331826e+00 -4.93822384e+00  2.84419060e+00 -5.12370253e+00
 -7.57473111e-01  1.10633349e+00 -6.71480370e+00  3.02379584e+00
 -3.54652452e+00 -2.08147383e+00  1.52107656e+00 -3.61634898e+00
  1.59535205e+00 -2.83349276e+00 -1.21506405e+00  2.69504964e-01
 -2.57164335e+00  1.96890616e+00 -1.89631414e+00  1.69074997e-01
  1.01423883e+00 -1.89565158e+00  1.99695826e+00 -1.16405857e+00]",0.5002934933,0.1216457201,1516.556413,0.1565375179,4.711400032
35,1,F:\RMS Samples\S1\A17DL_12055_1246_13_08_2017.MP3,"[-318.34763     208.11168    -151.28294      97.82055     -43.910725
    7.2719483    13.939096    -26.875        28.18854     -25.871292
   14.523685     -2.9016697    -8.9710045    15.269183    -17.048412
   13.194868     -6.6276445    -0.854844      7.1527076   -11.140102
   10.550018     -7.8503647     2.6621163     2.0931337    -5.9281015
    7.7426186    -7.06535       4.6855836    -1.0151592    -1.9914657
    4.9775696    -5.3408012     4.9959984    -2.907773      0.50687826
    2.2667825    -3.5465455     4.432567     -3.2227938     2.4245083 ]",-4.997240067,0.1642252604,1999.515814,0.01513025817,0.03547661006
36,1,F:\RMS Samples\S1\A17DL_12055_1246_14_08_2017.MP3,"[-3.0693390e+02  2.0098289e+02 -1.4260115e+02  9.1354515e+01
 -4.0061298e+01  5.8219633e+00  1.3840679e+01 -2.4863457e+01
  2.6614597e+01 -2.3066648e+01  1.3536246e+01 -2.6467969e+00
 -8.8024483e+00  1.3970273e+01 -1.5730242e+01  1.2644612e+01
 -5.4834838e+00 -1.1150039e+00  6.6166863e+00 -1.0257725e+01
  9.9027948e+00 -7.0850348e+00  2.1478143e+00  2.3756073e+00
 -5.2831750e+00  7.0493774e+00 -6.4901433e+00  3.9925771e+00
 -1.1460432e+00 -2.5482898e+00  4.1781592e+00 -4.8898153e+00
  4.5886717e+00 -2.6514316e+00 -1.5189501e-02  1.7230297e+00
 -3.1041241e+00  4.0144086e+00 -3.2327559e+00  1.6605682e+00]",-4.77481699,0.160079921,1968.511277,0.01591568813,0.04010596871
37,1,F:\RMS Samples\S1\A17DL_12055_1246_15_08_2017.MP3,"[-317.99152     206.40721    -149.78587      97.10547     -43.79483
    7.183459     14.058807    -26.42971      28.389746    -24.751268
   14.423986     -2.8098972    -8.532802     14.940242    -16.876425
   13.203613     -6.6788025    -1.3818312     7.3103995   -10.580326
   10.325175     -8.057904      2.129536      1.8557205    -5.8815207
    8.061749     -6.6894913     4.4443226    -1.1072793    -2.1914682
    4.8354983    -5.2677345     4.9456587    -2.6534152     0.83988553
    2.5816493    -3.2932436     4.2004666    -3.2684007     2.6648471 ]",-4.952908516,0.1630555606,2004.40699,0.01505587902,0.03511619195
38,3,F:\RMS Samples\S3\A17DL_12055_1246_31_07_2017.MP3,"[-161.20175    199.54988    -78.69448     44.21942      6.326674
  -14.140527     4.0591936   -6.890711     5.432778   -16.495026
    2.0704138   -0.7764912  -16.410923     6.5621605   -5.105605
   -1.7369574    3.635802    -1.1022708    4.084094    -4.6444893
    0.8772901   -1.1516043   -2.8265166    4.691624    -2.3378835
    2.2180955    0.9021148   -1.4925824    3.0170298   -1.2389467
    1.8954093    1.6364875    2.689958     3.867011    -1.3020977
    0.7864175   -2.423337    -2.3097289    1.1351916   -0.5839104]",-0.5802201629,0.07362990739,1210.932673,0.1383115798,4.8712883
39,1,F:\RMS Samples\S1\A17DL_12055_1251_13_08_2017.MP3,"[-3.1219806e+02  2.0699088e+02 -1.4878249e+02  9.5509720e+01
 -4.2415752e+01  6.7140236e+00  1.3808645e+01 -2.6014179e+01
  2.8000732e+01 -2.4061781e+01  1.4303315e+01 -2.7038243e+00
 -8.4968662e+00  1.4570047e+01 -1.6539307e+01  1.3280317e+01
 -6.3405552e+00 -1.2191898e+00  7.2812767e+00 -1.0813160e+01
  1.0068008e+01 -7.2729864e+00  2.8945918e+00  2.2736740e+00
 -5.8360581e+00  7.5758667e+00 -7.1616774e+00  4.2911444e+00
 -1.0814354e+00 -2.2596462e+00  4.7957487e+00 -5.5614338e+00
  4.6212726e+00 -3.1943960e+00  1.6321267e-01  2.2513511e+00
 -3.4515038e+00  4.0730934e+00 -3.4382012e+00  2.2249808e+00]",-4.828764915,0.1628872575,1983.733751,0.01582350023,0.0393229425
40,1,F:\RMS Samples\S1\A17DL_12055_1251_14_08_2017.MP3,"[-3.0085577e+02  1.8329520e+02 -1.2944879e+02  8.1430115e+01
 -3.3766464e+01  3.4274871e+00  1.3940308e+01 -2.2263941e+01
  2.3606926e+01 -1.9616131e+01  1.0899371e+01 -9.2148429e-01
 -8.0346527e+00  1.2926530e+01 -1.3752825e+01  1.0036526e+01
 -4.6441703e+00 -2.1569057e+00  6.7325191e+00 -9.8567505e+00
  7.7277737e+00 -5.4697537e+00  8.6450440e-01  2.3078043e+00
 -5.6512141e+00  5.9900389e+00 -5.4016600e+00  2.7272570e+00
 -3.3693647e-01 -2.6179545e+00  4.1420116e+00 -4.2206025e+00
  3.7885346e+00 -1.4115046e+00  3.2638550e-02  2.4269049e+00
 -3.2421546e+00  3.0961607e+00 -2.4375682e+00  1.0747522e+00]",-4.890846252,0.1609149296,1987.816614,0.01527057495,0.03602372855
41,1,F:\RMS Samples\S1\A17DL_12055_1251_15_08_2017.MP3,"[-321.04425     207.04597    -150.4754       97.03949     -43.959145
    7.7913337    14.238906    -26.504787     29.1397      -24.880127
   14.41304      -2.8409145    -8.587852     15.052071    -17.385897
   13.422387     -6.643655     -1.2076963     7.566328    -10.66806
   10.686622     -7.537155      2.9004152     1.9259698    -5.9458323
    7.7151036    -7.2669086     4.7650323    -0.90963376   -2.2018273
    4.753341     -5.7517037     5.024985     -2.7531621     0.35344803
    1.9100934    -3.4266095     4.7057076    -3.4478168     2.273301  ]",-5.017878532,0.1632747694,1996.621562,0.01490143593,0.03442804888
42,3,F:\RMS Samples\S3\A17DL_12055_1251_31_07_2017.MP3,"[-1.64067383e+02  2.01862152e+02 -9.07531891e+01  4.33981361e+01
  3.64677262e+00 -1.22131920e+01  7.83708715e+00 -6.09625006e+00
  8.06891155e+00 -1.64072056e+01  3.70631909e+00  2.99915743e+00
 -1.46451435e+01  7.30950069e+00 -4.91652918e+00 -1.32086706e+00
  3.30008578e+00 -1.05012023e+00  3.42010951e+00 -6.44319677e+00
  1.73106217e+00 -1.28917420e+00 -4.96387291e+00  3.75427341e+00
 -3.60354042e+00  7.76274502e-01  7.78183118e-02 -2.69044685e+00
  7.23120749e-01 -3.66465616e+00  1.07571296e-02 -1.05116153e+00
  5.79417869e-02  2.08175349e+00 -3.25835848e+00 -5.18907368e-01
 -2.58816457e+00 -2.62739277e+00  9.47022259e-01 -4.42232937e-02]",-1.212618589,0.09405826973,1341.957326,0.1151502505,3.527675629
43,1,F:\RMS Samples\S1\A17DL_12055_1256_13_08_2017.MP3,"[-3.1750226e+02  2.0946811e+02 -1.5054466e+02  9.7534782e+01
 -4.3847820e+01  7.1556373e+00  1.3948923e+01 -2.6340166e+01
  2.8923296e+01 -2.4547316e+01  1.4798262e+01 -3.0401700e+00
 -8.6436186e+00  1.5112669e+01 -1.6663406e+01  1.3545418e+01
 -7.1057916e+00 -1.2633178e+00  6.9838228e+00 -1.0790418e+01
  1.0589399e+01 -7.6180000e+00  2.9142609e+00  1.9864062e+00
 -5.9213610e+00  7.0946751e+00 -7.6555495e+00  4.2654576e+00
 -1.6188403e+00 -2.4321032e+00  4.1393828e+00 -5.7921362e+00
  4.9162636e+00 -3.2294357e+00  5.3810835e-02  1.5936687e+00
 -3.6887119e+00  3.8987603e+00 -3.7604074e+00  1.9469826e+00]",-5.02838707,0.1609830878,1973.870789,0.01562354621,0.03867160529
44,1,F:\RMS Samples\S1\A17DL_12055_1256_14_08_2017.MP3,"[-3.0440308e+02  1.9128410e+02 -1.3603271e+02  8.5732483e+01
 -3.6457745e+01  4.4462161e+00  1.4592863e+01 -2.3411833e+01
  2.4802828e+01 -2.1221050e+01  1.2170310e+01 -1.3354621e+00
 -8.3878107e+00  1.3639751e+01 -1.4525038e+01  1.1185345e+01
 -4.9626327e+00 -1.5897934e+00  7.1101379e+00 -9.5382004e+00
  9.2963562e+00 -5.8511848e+00  1.5535035e+00  2.3819938e+00
 -5.5708861e+00  6.8246055e+00 -5.3527255e+00  4.0392199e+00
 -1.0044463e-01 -2.2982779e+00  4.8031144e+00 -4.7007747e+00
  3.6012881e+00 -2.1704051e+00 -2.1427603e-01  2.1966038e+00
 -3.2582517e+00  3.6891143e+00 -2.5798860e+00  1.3286834e+00]",-4.73210001,0.1604266483,1977.290059,0.01566716097,0.03788974136
45,1,F:\RMS Samples\S1\A17DL_12055_1256_15_08_2017.MP3,"[-319.54294     206.76831    -150.96866      97.89102     -44.50842
    7.796312     13.940219    -26.749092     28.783346    -24.934137
   14.750393     -3.010529     -8.317368     14.703311    -16.98044
   13.55274      -7.0499334    -1.0386462     6.8796735   -10.798051
   10.743479     -7.7994375     2.6874685     1.9998945    -5.3559403
    7.71186      -7.217175      4.3761697    -1.4469368    -2.1429863
    4.3473926    -5.1088448     5.2488       -3.0193207     0.74222124
    2.1979873    -3.374088      4.334509     -3.394205      2.4999106 ]",-5.02005291,0.1660380232,2009.977158,0.0148583902,0.03389550373
46,3,F:\RMS Samples\S3\A17DL_12055_1256_31_07_2017.MP3,"[-143.59619     217.05104    -116.258026     54.75977      14.027955
  -14.488331      9.254795     -6.373013      9.485084    -14.473253
    8.624581      6.214847    -16.545223     10.266356     -5.0902343
   -4.2196717     4.87903      -2.6695242     1.3370799    -6.449843
    1.3080208    -1.5141242    -5.4859734     3.4125352    -5.223788
   -0.3300888    -1.4760972    -6.8677716    -1.314901     -2.7494817
    3.6127195     0.46869949   -4.1452785    -0.26827124   -2.3935916
    1.5998782     2.8707857     4.9952745     5.209768     -1.2119039 ]",-0.09415920824,0.1246643768,1477.30539,0.1409167647,3.752637386
47,1,F:\RMS Samples\S1\A17DL_12055_1301_13_08_2017.MP3,"[-313.71008    204.18909   -147.62573     93.749275   -41.785793
    6.850504    13.730381   -25.255123    27.967627   -24.4793
   14.025229    -2.258417    -8.538494    14.724259   -16.297676
   12.693393    -6.3977537   -1.4257947    6.83516    -11.148436
   10.128137    -7.0224843    2.4100838    2.173309    -6.062407
    7.115897    -7.0504904    4.1835113   -0.7545851   -1.9555889
    4.7690215   -5.284522     4.9383593   -2.5388243    0.6853942
    2.3880968   -3.5081913    4.1798496   -3.3467965    2.022256 ]",-4.917191982,0.1607612698,1985.36415,0.01533959992,0.03659892827
48,1,F:\RMS Samples\S1\A17DL_12055_1301_14_08_2017.MP3,"[-313.1468     202.84633   -146.53793     93.283714   -41.56118
    6.262055    14.109822   -25.85975     27.361082   -23.766706
   13.267127    -2.458385    -7.958564    14.576185   -16.122957
   12.629454    -6.816352    -1.8077549    6.763559   -10.388932
   10.238336    -7.142311     2.2968116    1.8703216   -5.8466434
    7.217799    -6.6951394    3.8772883   -1.6147434   -2.3920002
    4.70321     -4.822307     5.010218    -2.5176675    0.5889426
    2.2392588   -3.2431521    4.0208354   -3.3294566    2.192603 ]",-4.966844082,0.1624032376,1984.989231,0.01556954067,0.03793748841
49,1,F:\RMS Samples\S1\A17DL_12055_1301_15_08_2017.MP3,"[-2.9908316e+02  1.8120937e+02 -1.2811336e+02  8.0236084e+01
 -3.3703754e+01  2.9955590e+00  1.3818892e+01 -2.2372215e+01
  2.3141134e+01 -1.9084034e+01  1.0471255e+01 -1.4718068e+00
 -7.7221894e+00  1.3246468e+01 -1.3284337e+01  1.0268454e+01
 -4.4114876e+00 -2.2347574e+00  6.5866175e+00 -9.2973356e+00
  7.9625401e+00 -5.0655713e+00  1.4756461e+00  2.7750552e+00
 -5.0964594e+00  6.0611420e+00 -5.1935573e+00  3.3075604e+00
  1.7287582e-01 -2.7248211e+00  3.8307338e+00 -4.0668221e+00
  3.9127407e+00 -1.1471343e+00  1.4923121e-01  2.5135300e+00
 -2.9018717e+00  3.2249558e+00 -2.1643655e+00  1.0619482e+00]",-4.767931461,0.1618449831,1997.325688,0.01500221435,0.03450001776
50,3,F:\RMS Samples\S3\A17DL_12055_1301_31_07_2017.MP3,"[-158.27385     205.06375     -89.62534      47.214314      5.4013615
  -11.882584      8.761628     -7.277574     10.187124     -9.735706
    6.550699      2.137754    -16.12607       6.048956     -4.6589737
    0.8070933     4.272337     -5.0306764     1.8762212     0.4657698
    7.4836326    -5.1339293   -12.424129     -0.3544842    -6.8228154
   -1.2625232     1.263949     -2.6973953    -1.8704758    -4.1975245
    1.7726192    -2.3853633    -3.9490445     0.26578313   -3.381698
    0.5864732     1.0487717     0.96813405    2.311837      0.8081504 ]",-0.7948454022,0.09642825072,1303.37022,0.1492678374,4.757039547
51,1,F:\RMS Samples\S1\A17DL_12055_1306_13_08_2017.MP3,"[-315.25513    205.50648   -148.05333     95.55057    -42.69676
    7.2976007   13.910877   -25.64594     27.860218   -24.438572
   14.763715    -2.2563746   -8.325922    14.72649    -16.276953
   13.002673    -6.7517867   -1.3115159    7.2578444  -10.390855
   10.141377    -7.6407404    2.5958238    2.2270565   -5.67575
    7.645402    -6.515094     4.4039264   -1.252548    -2.1851542
    4.3361917   -5.4303036    4.8537774   -2.7100172    0.5556905
    1.8346918   -3.2442746    3.9788837   -3.8780031    2.0273886]",-4.886458397,0.1614129554,1986.360839,0.01519182511,0.035957627
52,1,F:\RMS Samples\S1\A17DL_12055_1306_14_08_2017.MP3,"[-315.63666     205.117      -147.15953      94.99509     -42.643974
    7.6027493    14.112247    -25.58079      28.044876    -24.196564
   14.433862     -2.5322506    -8.15307      14.737453    -16.428411
   13.121493     -6.370824     -1.2244594     7.3320155   -10.54894
   10.071586     -7.164677      2.3800142     1.9874718    -5.519628
    7.453846     -6.7527566     4.431033     -0.8556417    -2.1419277
    3.9870853    -5.551455      5.0471077    -2.592953      0.33386618
    1.8160386    -3.499496      3.6379557    -3.572881      2.0503151 ]",-4.885844231,0.1600246166,1985.509902,0.01510959771,0.03572716564
53,3,F:\RMS Samples\S3\A17DL_12055_1306_31_07_2017.MP3,"[-1.7483763e+02  1.9029945e+02 -7.9727440e+01  4.9982471e+01
  1.0364204e+01 -1.7256836e+01  1.1143944e-02 -5.2685494e+00
  4.4000955e+00 -1.6979759e+01  8.0801563e+00  9.3777144e-01
 -1.6884886e+01  9.2473297e+00 -4.9659538e+00 -3.6970713e+00
  3.1372430e+00 -1.7882286e+00  1.0024393e+00 -5.1785774e+00
  3.3938389e+00 -2.5287580e+00 -5.2221217e+00  4.2546530e+00
 -4.8939457e+00 -1.2686102e+00 -5.4259455e-01 -3.0602291e+00
 -4.5833081e-01 -3.4139643e+00  9.7747284e-01 -1.3039174e+00
  5.7230318e-01  4.2763424e+00 -2.5916225e-01  3.7774506e+00
  2.3751194e+00  9.0739363e-01  2.2359216e+00  4.4643167e-02]",-1.231478333,0.08190834168,1316.263494,0.1346876323,4.613535404
54,1,F:\RMS Samples\S1\A17DL_12055_1311_14_08_2017.MP3,"[-2.7721973e+02  1.6344385e+02 -1.0740297e+02  6.8253960e+01
 -2.1741776e+01  1.4499968e+00  1.5115868e+01 -1.6544270e+01
  1.9759306e+01 -1.2803604e+01  9.0883446e+00  1.7969203e+00
 -5.6100988e+00  1.1954603e+01 -9.2706919e+00  8.8649340e+00
 -6.4787841e-01 -8.3780247e-01  7.6289635e+00 -5.5638151e+00
  7.7340221e+00 -1.9751937e+00  1.4155370e+00  3.8489423e+00
 -3.5582640e+00  6.1915693e+00 -2.5700271e+00  2.4734409e+00
  1.7028775e+00 -1.8387694e+00  4.4176264e+00 -2.0988135e+00
  3.0283148e+00  4.2926258e-01  1.7854200e-01  3.0199897e+00
 -1.5870705e+00  3.0974479e+00 -1.3943857e-01  1.5170395e+00]",-3.124970913,0.1218055009,1852.249752,0.02267258801,0.06128700823
55,2,F:\RMS Samples\S2\A17DL_12160_1348_01_08_2017.MP3,"[-1.1277615e+02  2.2711108e+02 -1.3288608e+02  6.3108715e+01
  2.2694966e-01 -1.9562307e+01  2.1324331e+01 -1.7302032e+01
  1.2813010e+01 -8.0216370e+00 -3.1963911e+00  1.0759668e+01
 -1.0992346e+01  9.2819738e+00 -8.6939567e-01 -2.4470682e+00
  5.6344166e+00 -3.5376654e+00  4.6537738e+00 -3.6966066e+00
  5.9541559e-01  2.6559069e+00 -5.9936633e+00  3.1040895e+00
 -2.0221870e+00 -2.0151994e-01  1.5842324e+00 -2.4674623e+00
  3.0193396e+00 -1.4349232e+00  8.4435195e-01  1.0447836e-01
 -3.0105090e+00  1.8144225e+00 -2.3354042e+00  1.2804268e-01
 -2.0601143e-01 -3.0181785e+00  8.1964183e-01 -2.4373598e+00]",0.7792237997,0.1306403747,1567.578253,0.1459013373,3.954922915
56,3,F:\RMS Samples\S3\A17DL_12160_1348_02_08_2017.MP3,"[-1.4918251e+02  2.0839598e+02 -1.0175743e+02  4.2913265e+01
  1.3101797e+01 -1.1848811e+01  5.5046067e+00 -3.5845034e+00
  1.0258361e+01 -1.5049933e+01  6.2863674e+00  5.3205576e+00
 -1.3443120e+01  9.4971085e+00 -3.5448666e+00 -2.3127744e+00
  1.7903985e+00 -1.7608310e+00  3.9975948e+00 -5.7207160e+00
  3.6614981e+00  2.5754413e-01 -4.9755659e+00  4.2227707e+00
 -4.9873590e+00 -9.1150641e-01 -3.7920824e-01 -3.6394837e+00
  2.0289357e-01 -3.8058317e+00  2.1908566e-01 -2.0158110e+00
 -1.3959081e+00  2.1421375e+00 -2.0657847e+00  3.0218070e+00
  9.3012631e-01  2.9218152e-01  3.7769938e+00  3.7163854e-01]",-0.1554307193,0.1010261728,1373.603513,0.1123840809,2.795791388
57,1,F:\RMS Samples\S1\A17DL_12160_1348_14_08_2017.MP3,"[-3.01262787e+02  1.92178375e+02 -1.36318146e+02  8.54341660e+01
 -3.64112625e+01  4.51004171e+00  1.31871223e+01 -2.39559422e+01
  2.51272373e+01 -2.13529549e+01  1.19071932e+01 -1.53720987e+00
 -8.07198429e+00  1.36552649e+01 -1.46140375e+01  1.09179153e+01
 -5.34778786e+00 -1.56250811e+00  6.99938250e+00 -9.50747776e+00
  9.08275890e+00 -5.94606972e+00  1.76848257e+00  2.21172023e+00
 -5.90318298e+00  6.16968679e+00 -5.83681679e+00  3.39651847e+00
 -6.88369036e-01 -2.17721081e+00  4.54862213e+00 -4.67246342e+00
  4.09436035e+00 -1.94442987e+00 -2.37419620e-01  1.75216126e+00
 -3.55672288e+00  3.36665106e+00 -2.77133060e+00  1.62523699e+00]",-4.793580532,0.1598572337,1972.955008,0.0158750657,0.0394676365
58,1,F:\RMS Samples\S1\A17DL_12160_1348_15_08_2017.MP3,"[-318.64114     208.12953    -151.52112      97.70482     -44.284203
    8.189013     14.386882    -26.523685     28.864353    -25.03041
   14.93822      -3.0394433    -8.436895     15.283051    -16.923605
   13.525763     -6.9148793    -0.9092064     7.0527883   -10.936724
   10.412139     -7.6774173     3.2553644     2.2578266    -5.6398115
    7.3957486    -6.948096      4.821121     -1.3892996    -1.610984
    4.7281833    -5.584085      4.966897     -2.8251262     0.73395026
    1.7216076    -3.5352867     4.228077     -3.3764548     2.469752  ]",-4.917069435,0.1637294787,1997.381002,0.01504839491,0.03502636403
59,1,F:\RMS Samples\S1\A17DL_12160_1348_25_08_2017.MP3,"[-1.03404465e+02  2.35297852e+02 -1.47904770e+02  7.65029831e+01
 -7.88360929e+00 -2.14233990e+01  3.16268730e+01 -2.56680756e+01
  1.57003584e+01 -3.52898407e+00 -6.31184530e+00  1.42833195e+01
 -1.43962822e+01  6.44539976e+00 -8.89865398e-01 -5.56069040e+00
  5.91848421e+00 -6.30623817e+00  4.11291885e+00 -2.16491652e+00
 -2.92862630e+00  3.53346062e+00 -5.38114452e+00  2.06096673e+00
 -1.36288321e+00 -1.68295658e+00  2.57059622e+00 -3.41935277e+00
  7.27628887e-01 -1.65917814e+00 -1.58279037e+00  1.49196184e+00
 -1.33299863e+00  1.34213841e+00 -5.45882821e-01  1.45041168e-01
  1.30282235e+00 -1.65763164e+00  6.11846983e-01 -1.90103665e-01]",0.9121987224,0.1378886138,1686.821903,0.1646929681,4.889342785
60,2,F:\RMS Samples\S2\A17DL_12160_1353_01_08_2017.MP3,"[-1.06486015e+02  2.30029388e+02 -1.35507736e+02  7.03330002e+01
 -4.30573845e+00 -2.06421127e+01  2.38429794e+01 -2.27004375e+01
  1.40416775e+01 -5.99610424e+00 -4.91789246e+00  1.10422573e+01
 -1.28468542e+01  6.65901804e+00 -2.54344225e+00 -4.02914047e+00
  3.74881983e+00 -5.81308889e+00  4.30980444e+00 -3.58963275e+00
 -4.96459395e-01  2.96553302e+00 -4.91720390e+00  3.54572725e+00
 -1.38899636e+00  8.99330452e-02  1.69320261e+00 -2.38058615e+00
  2.50201917e+00 -2.42662764e+00  2.82882936e-02 -7.08006769e-02
 -2.99301600e+00  1.90541458e+00 -2.34618306e+00 -2.10498348e-01
 -4.31742519e-02 -2.61218953e+00  9.76092756e-01 -1.98035395e+00]",0.6617215872,0.1334127724,1605.792667,0.1507691592,4.247906685
61,3,F:\RMS Samples\S3\A17DL_12160_1353_02_08_2017.MP3,"[-1.56113022e+02  2.00775940e+02 -1.01552589e+02  4.26058083e+01
  1.40289431e+01 -1.05583725e+01  4.67374802e+00 -3.56267571e+00
  9.45609760e+00 -1.64929562e+01  6.34987974e+00  5.38560057e+00
 -1.27749796e+01  9.58080101e+00 -3.60040522e+00 -9.98635173e-01
  2.80221963e+00 -1.25628960e+00  3.48619485e+00 -5.70881367e+00
  4.31420279e+00  2.67817616e-03 -4.92667150e+00  4.08622408e+00
 -4.75585699e+00 -1.03795707e+00 -1.34470546e+00 -3.33618617e+00
  2.18830645e-01 -3.90831137e+00  7.80806363e-01 -1.70452559e+00
 -8.80065620e-01  2.21894622e+00 -2.10802484e+00  3.00655699e+00
  8.16566229e-01  3.32524091e-01  3.18360162e+00  4.75366190e-02]",-0.4616832733,0.110315643,1433.355695,0.101517655,2.339641571
